500 2.090000e-06
1000 2.121000e-06
1500 2.142000e-06
2000 2.160500e-06
2500 2.121600e-06
3000 2.168333e-06
3500 2.197429e-06
4000 2.188000e-06
4500 2.198000e-06
5000 2.209000e-06
