5 1.100000e+01
10 4.600000e+01
15 1.060000e+02
20 1.910000e+02
25 3.010000e+02
30 4.360000e+02
35 5.960000e+02
40 7.810000e+02
45 9.910000e+02
50 1.226000e+03
55 1.486000e+03
60 1.771000e+03
65 2.081000e+03
70 2.416000e+03
75 2.776000e+03
80 3.161000e+03
85 3.571000e+03
90 4.006000e+03
95 4.466000e+03
100 4.951000e+03
